"run_ID"	"NIE"	"NIE.q025"	"NIE.q975"	"NIE.CIl95"	"NDE"	"NDE.q025"	"NDE.q975"	"NDE.CIl95"	"ATE"	"ATE.q025"	"ATE.q975"	"ATE.CIl95"
245	1.80597383073127	0.294312318981445	3.66789025122349	3.37357793224204	0.779933522990057	-1.73057164003594	2.79182170850987	4.52239334854581	2.51578798461093	0.336461267380743	4.42088407848325	4.08442281110251
164	0.734176353772105	-1.64951209245343	2.67504694770896	4.32455904016239	-0.0211676676348556	-2.8673354813196	2.96975948517597	5.83709496649557	0.627349487399168	-1.55421828471596	3.25222128187203	4.80643956658798
180	2.31402987278843	-0.027664129812327	5.5306275972148	5.55829172702712	-1.04224435823653	-4.45787744413443	1.84727324262129	6.30515068675573	1.44393496442736	-0.876885528852454	3.95584300702177	4.83272853587423
190	1.02500716426432	-0.35093891092582	2.77055982600631	3.12149873693213	-0.521052879410811	-2.82306199486367	1.86293624795926	4.68599824282293	0.701138797061545	-1.30355910405641	2.49801913069227	3.80157823474868
261	1.80337701473486	0.413689489506336	4.27269431671186	3.85900482720552	0.232945282816875	-2.59410268198139	2.62747845249058	5.22158113447197	1.91445295359009	-0.35031523200264	4.56731901230316	4.9176342443058
186	1.25805931702705	-0.514126904641612	2.85234401322792	3.36647091786953	-1.12474999223872	-3.20853507160639	1.038796163951	4.2473312355574	0.0956157326911731	-1.66616965778503	2.27259568570996	3.93876534349499
188	3.05920562771512	1.29674123346972	4.87308999383261	3.57634876036289	-0.266847238076185	-2.41770572011593	1.55623391818475	3.97393963830067	2.8375950506786	0.643798247594611	4.35720384399474	3.71340559640013
208	1.35087947111124	-0.164194509518384	3.41767025487888	3.58186476439726	-1.02137452613187	-3.30389877529494	1.72415391027227	5.02805268556721	0.407599679706948	-2.11493533690157	2.70720330690445	4.82213864380602
233	1.87213540742552	0.0560691326565192	4.07952848580351	4.02345935314699	0.181365837084761	-2.47627250905795	2.62747854962989	5.10375105868785	2.10263002849461	0.148078303715801	3.84631540664933	3.69823710293353
166	3.19306777797	1.05081761544862	4.80221560012499	3.75139798467637	-0.494079382794069	-2.78715232327817	1.91676711729744	4.70391944057561	2.60513408857972	0.773041854105865	4.90449778403003	4.13145592992416
217	1.96857308270904	0.227529845081648	4.15633382536569	3.92880398028404	-0.474658750840188	-2.62315953720995	2.22322764095493	4.84638717816488	1.55226476366048	-0.218909051846367	4.29768359064193	4.51659264248829
229	1.76435469831653	0.672212347582289	3.07870232821677	2.40648998063448	0.0615935133015824	-2.44215456565202	2.06675326910185	4.50890783475387	1.82832304131344	-0.385981628517429	4.10786965092392	4.49385127944134
212	1.24012996839016	0.0968895412205007	2.54614184620314	2.44925230498264	1.32844809775263	-1.13883464307396	3.20960196614068	4.34843660921464	2.63244660014822	0.244866783157193	4.59957137477864	4.35470459162145
262	2.40516015885567	1.10911803116905	4.1084711718807	2.99935314071165	-0.325494819646146	-2.69961831521896	2.17073318612199	4.87035150134095	2.18113807474721	-0.0267294155822096	4.4163802480025	4.44310966358471
255	1.37613639147373	-0.44285568576389	3.43732160686639	3.88017729263028	0.601365872292219	-2.29419163268922	3.46406312638676	5.75825475907597	1.9066320314197	-0.198363795385184	3.87952557931204	4.07788937469722
213	2.48428640552583	0.772295857858244	4.69107645186177	3.91878059400353	0.882652666055967	-1.76476325430464	3.35357841234786	5.1183416666525	3.44029803237778	1.50089189571108	5.25953381054051	3.75864191482943
236	2.78726835210091	0.266790522335578	4.40306513077393	4.13627460843835	0.65047222317041	-1.70259684406617	3.21288916303736	4.91548600710353	3.3028698528338	0.943536964918601	5.16931728397731	4.22578031905871
194	2.25614557792438	0.655412464044217	4.09646252899219	3.44105006494797	0.732955370870608	-1.33338026848111	2.38029037059361	3.71367063907472	2.8731817908249	0.945039934007318	4.82432202840922	3.8792820944019
219	1.67860199297914	0.0629314372833313	4.26171216616951	4.19878072888618	-0.563949718660105	-3.46800315947263	2.38510208324074	5.85310524271337	1.37369878963485	-0.611294998217551	3.5005145616936	4.11180955991115
170	1.7269041297683	0.502781877876144	3.70769089536225	3.20490901748611	-0.0238456724130653	-2.51735284724739	2.33532118467037	4.85267403191776	1.75603005626024	-0.845879785735133	3.81467809635582	4.66055788209096
259	2.54542875554808	0.771890470479723	4.92897532306969	4.15708485258997	-0.847868528384187	-3.56752657645127	1.48669253326452	5.05421910971579	1.61990872677933	-0.470803439463448	3.78835164095255	4.259155080416
226	2.42674274379965	0.633374152671154	3.88809629944543	3.25472214677427	-0.0357335487377384	-2.36144155500408	2.55337405451731	4.9148156095214	2.36785123000058	-0.00167952676627952	4.13538977067586	4.13706929744214
203	2.57286168963068	0.135156260249959	4.71589537423493	4.58073911398497	-1.00252337050566	-3.36996591410925	1.98102203655641	5.35098795066566	1.63272345716341	-0.404242093721849	3.0783844604587	3.48262655418055
195	2.48869798905197	0.644046480593692	5.08947178630258	4.44542530570889	-0.11440025016851	-3.06588197120872	2.03400830427316	5.09989027548188	2.42320461569685	0.48738968975412	4.56109038741126	4.07370069765714
235	1.36164201618348	0.103992352859062	3.12865289664553	3.02466054378646	-1.48802623545263	-3.7372501522318	0.663177698273624	4.40042785050542	-0.126677321082781	-2.2428315581927	2.03447997767505	4.27731153586775
183	2.2288205431757	0.970641136265005	5.08261939240133	4.11197825613633	-0.610636410967278	-3.6008204285672	1.41268529406685	5.01350572263405	1.67745282594407	-0.412792377430136	3.71217438018173	4.12496675761187
168	1.88631640802039	0.297861115538407	3.9511680549929	3.65330693945449	-0.0949608034228089	-2.31267892990925	2.04406102005975	4.356739949969	1.91440392268827	0.0125974072751751	4.14820790126181	4.13561049398664
231	1.41712505676881	0.411475016689945	2.93015503388896	2.51868001719902	-0.123522831807005	-2.42610922463179	1.6980995812417	4.12420880587349	1.36896291959644	-1.30939395312503	3.10848675618109	4.41788070930612
193	2.66831226094246	0.883871723679268	4.95123944883547	4.0673677251562	-0.525021108248688	-3.36383184922039	1.7419305786003	5.10576242782069	2.13907200177758	0.266555860032462	4.04226855341642	3.77571269338396
179	0.878170354909453	-0.49984665910317	2.16072233592492	2.66056899502809	0.264470208935878	-1.98077166955025	2.24236407662877	4.22313574617902	1.11849456258807	-1.29502084374118	2.99100978606635	4.28603062980753
