"run_ID"	"NIE1"	"NDE1"	"ATE1"	"NIE2"	"NDE2"	"ATE2"	"NIE3"	"NDE3"	"ATE3"	"NIE4"	"NDE4"	"ATE4"	"NIE5"	"NDE5"	"ATE5"	"NIE6"	"NDE6"	"ATE6"	"NIE7"	"NDE7"	"ATE7"	"NIE8"	"NDE8"	"ATE8"	"NIE9"	"NDE9"	"ATE9"	"NIE10"	"NDE10"	"ATE10"	"NIE11"	"NDE11"	"ATE11"	"NIE12"	"NDE12"	"ATE12"
73	0.77560616673113	2.0269550234245	1.45419049218688	0.775612027434093	2.03489104455946	1.44476682209139	0.776194360983339	2.02745588143286	1.3667900492686	0.773160667049582	2.02958395940772	1.35817259939371	1.46556063284063	1.85106340564563	2.75225678125074	1.46498246645843	1.84796088578368	2.75184241343149	1.46488772729319	2.62924906745129	2.75209678545132	1.4647255779562	2.62708521867164	2.75207374242672	2.24116679957176	3.87801842907013	4.20644727343763	2.24059449389252	3.88285193034314	4.19660923552288	2.24108208827653	4.65670494888416	4.11888683471992	2.23788624500578	4.65666917807936	4.11024634182042
70	0.776330722689511	2.03541984646374	1.46026849100516	0.765810386156656	2.04123047539359	1.44493532612335	0.775357816733922	2.03159055882566	1.36615784848293	0.77214557626855	2.02694748458496	1.3553432488069	1.46495591400097	1.84963240423423	2.75176441201353	1.46450227533091	1.84759270579583	2.75182090325817	1.46560863363183	2.62260710958802	2.75248762838775	1.46573739922674	2.62131747602344	2.75220469776149	2.24128663669048	3.88505225069797	4.21203290301868	2.23031266148757	3.88882318118942	4.19675622938152	2.24096645036575	4.65419766841368	4.11864547687069	2.23788297549529	4.6482649606084	4.10754794656839
62	0.773777606143183	2.02129356210973	1.45425459020013	0.775676223545368	2.03437573618826	1.45118060189237	0.775190801468207	2.03387446074804	1.37053895741771	0.777332314252643	2.03189826405701	1.35937164755456	1.46551162530468	1.84702357089835	2.75239577852911	1.46301663281392	1.85102648475762	2.7519439138199	1.46521737697194	2.62907201488975	2.75139878899865	1.46545436272765	2.62503340328853	2.75225248207157	2.23928923144787	3.86831713300809	4.20665036872923	2.23869285635929	3.88540222094588	4.20312451571227	2.24040817844014	4.66294647563778	4.12193774641636	2.2427866769803	4.65693166734554	4.11162412962613
65	0.774841420828794	2.03656330771698	1.4574433147822	0.77365044597894	2.02811474822211	1.44974270343069	0.77296534970589	2.03607109235143	1.36976069926691	0.773431454764877	2.03255999358013	1.36090019643041	1.46633679210071	1.84879605389042	2.75185811183945	1.46590053781051	1.84569832130395	2.75224577263616	1.464505776099	2.62776041937088	2.75159071440757	1.4679813195654	2.63230429466976	2.75146322030266	2.2411782129295	3.8853593616074	4.20930142662165	2.23955098378945	3.87381306952606	4.20198847606685	2.23747112580489	4.66383151172231	4.12135141367448	2.24141277433028	4.66486428824989	4.11236341673307
4	0.773597656918136	2.02658539942013	1.46028101323011	0.774853734645546	2.02905759923389	1.44920258135835	0.772007891269561	2.02646481973718	1.36806982894345	0.775028343985313	2.03116246121582	1.35749213401126	1.4668694122162	1.8471352496006	2.75187544539013	1.46489594400042	1.85097926794673	2.75143788374129	1.46702998349799	2.62979971562404	2.75211411708944	1.46584307013428	2.62431029356872	2.75142204582673	2.24046706913433	3.87372064902073	4.21215645862024	2.23974967864597	3.88003686718062	4.20064046509964	2.23903787476755	4.65626453536122	4.1201839460329	2.24087141411959	4.65547275478454	4.10891417983799
66	0.775423266416827	2.04101270778693	1.46058834964407	0.774439036401765	2.02312051396181	1.44585142520661	0.775008052976315	2.03084578337198	1.36719353830944	0.77575726227632	2.03111997553942	1.35363122862521	1.46218773500735	1.84663736898997	2.75222280174016	1.46621427522969	1.84396802598833	2.75176714090655	1.46562567653736	2.63329734228638	2.75178820356076	1.46462019683257	2.62329475960676	2.75160820894901	2.23761100142417	3.8876500767769	4.21281115138422	2.24065331163145	3.86708853995013	4.19761856611316	2.24063372951367	4.66414312565836	4.11898174187021	2.24037745910889	4.65441473514618	4.10523943757422
68	0.773599874011263	2.02533412988491	1.45721417173679	0.776648257725828	2.03461173180897	1.44901662188851	0.775744981287698	2.02707087419973	1.37115193895761	0.773960230513229	2.03487694634899	1.35977505963741	1.46378784280508	1.85020422683024	2.75206269586212	1.46469569573133	1.85031380491219	2.75145439646754	1.46630408552456	2.62471824967899	2.75205824838892	1.46502303511523	2.62580503820095	2.75209045721814	2.23738771681634	3.87553835671515	4.20927686759891	2.24134395345715	3.88492553672116	4.20047101835604	2.24204906681226	4.65178912387872	4.12321018734653	2.23898326562846	4.66068198454994	4.11186551685555
7	0.771243242955288	2.03348914941182	1.45819773775201	0.773640988460519	2.02707803296749	1.44220179402916	0.778760960101919	2.02237249186152	1.3677868689422	0.777119390926503	2.02548013896848	1.35783904730638	1.46521701577069	1.84338696792707	2.75224092460242	1.46657954945273	1.85247383262078	2.75182172195078	1.46543243127269	2.62524765491536	2.75191202159778	1.46312715358723	2.62041250453447	2.75201627317345	2.23646025872598	3.87687611733889	4.21043866235442	2.24022053791325	3.87955186558827	4.19402351597994	2.2441933913746	4.64762014677688	4.11969889053999	2.24024654451373	4.64589264350295	4.10985532047983
6	0.779863355241983	2.02949874798333	1.46232993754667	0.77574153452177	2.02092530364805	1.45156802274156	0.777776746442592	2.03648735278992	1.36461482420496	0.779153460789782	2.02230241808779	1.35658781473642	1.46554774778976	1.84522019038782	2.75230390399554	1.46279902969572	1.84390163059549	2.75123140700461	1.46587885346103	2.62183317111422	2.75163191230725	1.46398505366011	2.61732441399224	2.7518342795713	2.24541110303175	3.87471893837114	4.21463384154221	2.23854056421748	3.86482693424354	4.20279942974618	2.24365559990362	4.65832052390414	4.11624673651222	2.24313851444989	4.63962683208003	4.10842209430772
63	0.774155274680084	2.03368355356384	1.46270916146287	0.773368815571255	2.0168112036663	1.44835751146028	0.772723532680024	2.03436908435827	1.36652487357964	0.770575193031231	2.03011092038223	1.35709585329015	1.46720609912555	1.85128755335163	2.75252627626165	1.46796186285158	1.84216621565692	2.75169478827062	1.46693449805938	2.62984073935613	2.75243476351454	1.4629592123202	2.62695009685541	2.75156740979668	2.24136137380563	3.88497110691548	4.21523543772452	2.24133067842283	3.85897741932321	4.20005229973089	2.2396580307394	4.66420982371439	4.11895963709417	2.23353440535143	4.65706101723764	4.10866326308683
67	0.770238770590323	2.03362624907256	1.45756463616271	0.774453357681752	2.02564383126414	1.45009970124162	0.775467844477346	2.03221488833719	1.36938130247018	0.771669340293049	2.01541957913109	1.35905077615249	1.46443610102553	1.84827858496622	2.75204662731757	1.46415657908269	1.84441800224784	2.75156415376941	1.4652861399085	2.62653941977687	2.75183399568843	1.46432818540628	2.62320998264325	2.75203520450015	2.23467487161586	3.88190483403878	4.20961126348028	2.23860993676444	3.87006183351198	4.20166385501103	2.24075398438584	4.65875430811406	4.1212152981586	2.23599752569933	4.63862956177435	4.11108598065264
64	0.769667766684301	2.03150703715025	1.45871244006607	0.771581222948222	2.02799644548398	1.45226045239426	0.778512299151346	2.02856287338151	1.3673678255164	0.783229420872229	2.03105701159954	1.3558705197521	1.46626156345278	1.84938187760066	2.7524795403482	1.46811773528182	1.8465182010947	2.75274626771976	1.46713732044449	2.6238373629374	2.75217402763606	1.46596217471157	2.62521850106594	2.75151453100665	2.23592933013708	3.88088891475091	4.21119198041427	2.23969895823004	3.87451464657868	4.20500672011403	2.24564961959584	4.65240023631891	4.11954185315246	2.2491915955838	4.65627551266548	4.10738505075875
69	0.771645314842143	2.02880252426312	1.46039454159658	0.773685160014803	2.02450075999912	1.45056855570638	0.772248024714732	2.02895791153398	1.36880560193675	0.776113923024063	2.03672138002387	1.36200758302973	1.4654854643231	1.84834324385438	2.75164481468476	1.46595665537477	1.84701533270337	2.75213284388451	1.46564211561597	2.62416333282302	2.75196857932292	1.46543714719154	2.6280581421851	2.75189522110734	2.23713077916524	3.8771457681175	4.21203935628134	2.23964181538957	3.87151609270248	4.20270139959089	2.2378901403307	4.653121244357	4.12077418125967	2.2415510702156	4.66477952220897	4.11390280413707
100	0.777287090759818	2.02075257391417	1.45746988175377	0.772415739310562	2.02743567961576	1.44767487542925	0.774958216596538	2.03381650041675	1.37010226461735	0.777477290280379	2.03012531686797	1.3580146190486	1.46526598507784	1.84572942690351	2.75223038690272	1.4652731472994	1.85303435477699	2.7524709868758	1.46708099322251	2.62662021975435	2.75182427341851	1.46307960835611	2.62103460570689	2.75182416457383	2.24255307583766	3.86648200081768	4.20970026865649	2.23768888660997	3.88047003439275	4.20014586230504	2.24203920981905	4.6604367201711	4.12192653803586	2.24055689863649	4.65115992257486	4.10983878362243
19	0.77521944307324	2.05002432009771	1.46300717639282	0.77246789901813	2.03257501192172	1.44639216412102	0.776902856036143	2.03015358681543	1.3675922201445	0.779712186929205	2.02463940367509	1.35938851309308	1.46750260219915	1.85593605940603	2.75190369963126	1.46813018308372	1.84638052513912	2.75144121515146	1.46327597094327	2.62265263965634	2.75215333814364	1.46550934332208	2.62733943344495	2.75223678420865	2.24272204527239	3.90596037950374	4.21491087602408	2.24059808210185	3.87895553706084	4.19783337927248	2.24017882697941	4.65280622647177	4.11974555828814	2.24522153025129	4.65197883712004	4.11162529730173
17	0.774615525132588	2.03482235543602	1.46355947490603	0.773600545705374	2.03872521458452	1.4497742618832	0.775932347707835	2.03740378114146	1.36305530436014	0.773845302967358	2.02807576421876	1.35812484636338	1.46377173086601	1.84589646231023	2.75249852383033	1.46432627398144	1.8488975458883	2.75201114324404	1.46697461486593	2.62857925659437	2.75215551779717	1.4663509768576	2.61982752982162	2.7526102534952	2.2383872559986	3.88071881774625	4.21605799873636	2.23792681968681	3.88762276047283	4.20178540512724	2.24290696257377	4.66598303773583	4.11521082215731	2.24019627982496	4.64790329404037	4.11073509985857
99	0.772670985555115	2.03208307159885	1.46051645555039	0.771635586093997	2.0260148511611	1.45019696221978	0.773579170316796	2.02685837819824	1.36920120229522	0.775766726871958	2.03058063034188	1.35846056863956	1.46757385564016	1.84718679214448	2.75203039007526	1.46403635890314	1.84575470109599	2.7516321364106	1.46676786662687	2.62390373627357	2.75205649295663	1.46420344785756	2.62509961423694	2.75163894469388	2.24024484119528	3.87926986374334	4.21254684562565	2.23567194499714	3.87176955225709	4.20182909863038	2.24034703694367	4.65076211447182	4.12125769525185	2.23997017472952	4.65568024457882	4.11009951333344
18	0.780139201473038	2.02271304344918	1.45428466952153	0.773783607269477	2.02148447579948	1.45074164323398	0.775922843276603	2.03628973131382	1.36985546641235	0.772396455189539	2.02088019391232	1.36297215009508	1.46673561809398	1.84867558955185	2.75213043252817	1.46933416164007	1.84713357422981	2.75162598710151	1.46753091876846	2.61984070852501	2.75200932648125	1.46601120617708	2.62218917471481	2.75196728038546	2.24687481956701	3.87138863300104	4.2064151020497	2.24311776890955	3.8686180500293	4.20236763033549	2.24345376204506	4.65613043983883	4.1218647928936	2.23840766136662	4.64306936862713	4.11493943048054
39	0.773081239374529	2.03223222070951	1.45682805971654	0.77311168011613	2.03181177293245	1.44546258269605	0.777809146655219	2.03655072634422	1.36850232274096	0.774394000173162	2.03669676581245	1.36307525123845	1.46431302081606	1.85092389331657	2.7525758681935	1.46601158406965	1.84986630003062	2.7526667304863	1.46540592753301	2.62149294293845	2.75219693269576	1.46748328280101	2.63138569351377	2.75218551110088	2.23739426019059	3.88315611402608	4.20940392791004	2.23912326418578	3.88167807296308	4.19812931318235	2.24321507418823	4.65804366928266	4.12069925543672	2.24187728297417	4.66808245932623	4.11526076233933
16	0.770826666068262	2.03236257386931	1.46285882136189	0.771051409627099	2.02975031502437	1.45266734109423	0.774075925295189	2.03296041039409	1.36964946621245	0.772882556997255	2.03364915445509	1.35450711479463	1.46549091347107	1.85096384925817	2.75147119729667	1.46588639682638	1.8472533010852	2.75167943006748	1.46427108969945	2.62305926310525	2.75230091174344	1.46646614335129	2.62292916681895	2.75189002822085	2.23631757953933	3.88332642312748	4.21433001865856	2.23693780645348	3.87700361610957	4.20434677116171	2.23834701499464	4.65601967349934	4.12195037795589	2.23934870034855	4.65657832127404	4.10639714301548
37	0.774599483344995	2.03042184621929	1.45598124338836	0.76923846680671	2.02652213187118	1.45255500072133	0.774269025257902	2.02347173412992	1.36698859291125	0.774207970607996	2.02328849005438	1.35869067451233	1.46525863806	1.84322096591982	2.75157960571894	1.46660599491056	1.84457172702171	2.75153554938	1.46627437866304	2.62057968719799	2.75226391479156	1.46616849411225	2.61167402827265	2.75186663990255	2.239858121405	3.87364281213911	4.2075608491073	2.23584446171727	3.87109385889288	4.20409055010133	2.24054340392094	4.64405142132791	4.11925250770281	2.24037646472024	4.63496251832703	4.11055731441488
38	0.777936265277714	2.03171943270874	1.45736618154896	0.778639517749891	2.03577825439832	1.445985287746	0.771325760632549	2.03066654857687	1.36545958700653	0.774212719227532	2.03162053755232	1.36179422554895	1.46494913647564	1.8461202079019	2.75189562845496	1.46708003127705	1.85221264057054	2.7518588769159	1.46403763434335	2.6179796430693	2.75210433733441	1.46695669689298	2.62979163835366	2.75195849711801	2.24288540175335	3.87783964061064	4.20926181000392	2.24571954902694	3.88799089496886	4.1978441646619	2.2353633949759	4.64864619164617	4.11756392434093	2.24116941612051	4.66141217590598	4.11375272266696
98	0.770787932814438	2.01787233163493	1.45430037716644	0.774845709761102	2.02334127323431	1.45018673619046	0.773313259051203	2.03598605219235	1.36833074268966	0.773149129250079	2.0308143294946	1.35832667448665	1.46727513053641	1.84583727910673	2.75237873826406	1.46366575344555	1.84696976173757	2.75296048103565	1.46615807414742	2.62809680818775	2.75186848854913	1.46428479801442	2.62234479310356	2.75215405629537	2.23806306335085	3.86370961074166	4.20667911543049	2.23851146320666	3.87031103497188	4.20314721722612	2.23947133319862	4.6640828603801	4.12019923123879	2.2374339272645	4.65315912259816	4.11048073078202
86	0.769708604230881	2.03383954207843	1.45956356892013	0.774607230775814	2.02830997154406	1.44942082244878	0.777663711441355	2.03633812210942	1.36778886860567	0.777143535989359	2.02902138177714	1.35833666750133	1.46599862910927	1.84653796118382	2.75211552170264	1.46492444339508	1.85549231514036	2.7516024720978	1.46374892140897	2.6249947954163	2.75223631643672	1.46548590545902	2.62112522691512	2.75187052058895	2.23570723334016	3.88037750326225	4.21167909062277	2.23953167417089	3.88380228668442	4.20102329454658	2.24141263285032	4.66133291752573	4.12002518504239	2.24262944144837	4.65014660869225	4.11020718809027
40	0.777152566222494	2.03810231805267	1.45345845756521	0.773739213744089	2.03810015846274	1.45402127750727	0.771752129190332	2.0229566384606	1.36625174766879	0.779394786089523	2.03279557766257	1.3611256936616	1.46587856734675	1.85012867937871	2.75215940407122	1.46639119446897	1.84685981164593	2.75208560192594	1.46598988841373	2.62541998166743	2.75217597363464	1.46718159422023	2.6255895675872	2.75198204624858	2.24303113356925	3.88823099743138	4.20561786163644	2.24013040821305	3.88495997010867	4.20610687943321	2.23774201760406	4.64837662012803	4.11842772130343	2.24657638030975	4.65838514524977	4.11310773991018
88	0.776859750600606	2.03126215523432	1.45654549577162	0.782442815596906	2.03171858306222	1.44753904313716	0.775449464371203	2.02277730115442	1.36460071234686	0.778387999003057	2.02645287884329	1.36388192030575	1.46723059171491	1.84933151464331	2.75241192241532	1.46232455789827	1.85050614227656	2.75190906969666	1.46588007981392	2.61900177082309	2.75260817381664	1.46619402315159	2.61904295003507	2.75247092608311	2.24409034231552	3.88059366987763	4.20895741818694	2.24476737349518	3.88222472533879	4.19944811283382	2.24132954418512	4.64177907197751	4.11720888616349	2.24458202215464	4.64549582887836	4.11635284638886
97	0.775647661000907	2.0372487382059	1.45471734834993	0.772050094392389	2.02983454448973	1.44301752123839	0.77401085864094	2.0306257766902	1.36915801055517	0.774350941500723	2.03279356788405	1.356747543783	1.46499934759721	1.85174170600043	2.75172342438863	1.46767580504018	1.84518186283614	2.75197774091725	1.46731771134651	2.62416664000125	2.75199399830857	1.46784754912424	2.62559502924612	2.75182330041699	2.24064700859811	3.88899044420633	4.20644077273856	2.23972589943257	3.87501640732586	4.19499526215564	2.24132856998745	4.65479241669145	4.12115200886373	2.24219849062496	4.65838859713017	4.10857084419999
87	0.777540630270057	2.04152694449367	1.45719815126972	0.771930447135659	2.03259339701233	1.44131782677141	0.772612884571838	2.03301955811785	1.36220588565764	0.771836871323377	2.03521483437039	1.36016217128652	1.46819464820385	1.84766454017062	2.75219036294343	1.46210148018014	1.84952220405365	2.75213210021216	1.46553636516972	2.62131767438919	2.75239661013842	1.46682108617861	2.62763721848849	2.75184635114137	2.24573527847391	3.88919148466429	4.20938851421315	2.2340319273158	3.88211560106598	4.19344992698357	2.23814924974156	4.65433723250704	4.11460249579606	2.23865795750199	4.66285205285888	4.11200852242789
96	0.777182226348703	2.03288378246217	1.4564275005842	0.776562013454951	2.03745238013955	1.45265109059776	0.774776697458194	2.02806956396243	1.36699085527156	0.773508039004411	2.02981702646739	1.35543892656808	1.4658667574654	1.84806894829475	2.75168064498683	1.46583907285098	1.84617866635883	2.7518335743868	1.46579259033466	2.61839860394106	2.75234199257778	1.46503191844552	2.62349722790246	2.75145756766849	2.2430489838141	3.88095273075692	4.20810814557103	2.24240108630593	3.88363104649837	4.20448466498456	2.24056928779286	4.6464681679035	4.11933284784933	2.23853995744993	4.65331425436985	4.10689649423657
